Tidspunkt,Energimåler energibrønner Retur temperature,Energimåler energibrønner Tur temperature,Energimåler levert fjernkjøling Tur temperature,Energimåler levert fjernvarme Retur temperature,Energimåler levert fjernvarme Tur temperature,Energimåler produsert _IK401 Retur temperature,Energimåler produsert _IK401 Retur temperature (2),Energimåler produsert _IK401 Tur temperature,Energimåler produsert _IK402 Retur temperature,Energimåler produsert _IK402 Retur temperature (2),Energimåler produsert _IK402 Tur temperature,Retur temperature fjernkjølekrets,Tur temperature fra varmepumpe _IK401,Tur temperature fra varmepumpe _IK402,Utetemperatur,El_måler stiger til =434_101 Aktiv effekt,El_måler stiger til fordeling =434_102 Aktiv effekt,El_måler til varmepumpe _IK401 Aktiv effekt,El_måler til varmepumpe _IK402 Aktiv effekt,Nettanalysator inntak Aktiv effekt,Nettanalysator inntak Aktiv effekt (2),Energimåler energibrønner Avgitt effekt,Energimåler kjøling energisentral Avgitt effekt,Energimåler levert fjernkjøling Avgitt effekt,Energimåler levert fjernvarme Avgitt effekt,Energimåler oppvarming energisentral Avgitt effekt,Energimåler produsert _IE401 Avgitt effekt,Energimåler produsert _IE402 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt (2),Energimåler produsert _IK402 Avgitt effekt,Energimåler produsert _IK402 Avgitt effekt (2),Energimåler produsert _IP401 Avgitt effekt,Energimåler produsert _IP402 Avgitt effekt,Energimåler produsert _IP403 Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt (2),assumed_bore_depth_m,surface_T_proxy,geo_gradient_C_per_km,geo_heatflow_mW_m2,bore_depth_km,geo_baseline_T_at_depth
2025-03-22 13:15:00,6.8,6.1,10.2,29.7,31.8,30.0,6.9,11.1,29.7,6.3,5.4,11.4,30.4,32.0,13.4,0.1,25.3,0,58,7,82,-110,-9,-110,330,0,0,0,0,0,320,-260,0,0,0,0,0,250.0,13.554166666666664,13.0,51.0,0.25,16.804166666666667
2025-03-22 13:20:00,6.8,6.5,10.2,29.7,31.8,30.0,6.9,11.1,29.9,6.3,5.5,11.3,30.4,32.0,13.4,0.1,26.2,0,59,8,84,-50,-9,-100,320,0,0,0,0,0,320,-260,0,0,0,0,0,250.0,13.5625,13.0,51.0,0.25,16.8125
2025-03-22 13:25:00,6.8,6.1,10.2,29.6,31.8,30.0,6.9,11.1,29.8,6.3,5.4,11.3,30.4,32.0,13.4,0.1,26.6,0,62,8,88,-90,-9,-100,340,0,0,0,0,0,340,-260,0,0,0,0,0,250.0,13.566666666666665,13.0,51.0,0.25,16.816666666666663
2025-03-22 13:30:00,6.8,6.0,10.2,29.6,31.8,30.0,7.0,11.1,29.8,6.3,5.3,11.5,30.4,31.9,13.4,0.1,26.3,0,62,7,88,-130,-9,-110,350,0,0,0,0,0,340,-270,0,0,0,0,0,250.0,13.570833333333336,13.0,51.0,0.25,16.820833333333333
2025-03-22 13:35:00,6.8,6.4,10.2,29.5,31.8,29.9,6.9,11.1,29.8,6.3,5.3,11.5,30.4,32.0,13.3,0.1,26.7,0,67,6,92,-70,-9,-110,360,0,0,0,0,0,350,-280,0,0,0,0,0,250.0,13.570833333333333,13.0,51.0,0.25,16.820833333333333
2025-03-22 13:40:00,6.8,5.9,10.2,29.6,31.9,29.9,6.9,11.2,29.7,6.2,5.2,11.6,30.4,32.0,13.3,0.1,26.5,0,67,11,92,-120,-9,-120,370,0,0,0,0,0,370,-300,0,0,0,0,0,250.0,13.5625,13.0,51.0,0.25,16.8125
2025-03-22 13:45:00,6.8,6.0,10.3,29.6,31.9,30.0,7.0,11.2,29.7,6.2,5.2,11.8,30.4,32.0,13.3,0.1,27.6,0,67,11,94,-150,-8,-120,380,0,0,0,0,0,370,-300,0,0,0,0,0,250.0,13.55,13.0,51.0,0.25,16.799999999999997
2025-03-22 13:50:00,6.8,6.3,10.4,29.7,31.9,30.0,6.9,11.2,29.9,6.2,5.3,11.6,30.4,32.0,13.3,0.1,27.8,0,67,6,94,-80,-8,-110,380,0,0,0,0,0,370,-300,0,0,0,0,0,250.0,13.5375,13.0,51.0,0.25,16.7875
2025-03-22 13:55:00,6.8,6.0,10.2,29.7,31.9,30.1,6.9,11.2,29.9,6.3,5.2,11.6,30.4,32.2,13.3,0.1,27.1,0,67,8,94,-110,-9,-120,370,0,0,0,0,0,370,-300,0,0,0,0,0,250.0,13.525,13.0,51.0,0.25,16.775
2025-03-22 14:00:00,6.8,6.0,10.2,29.7,31.9,30.1,6.9,11.2,30.0,6.3,5.2,11.5,30.4,32.2,13.3,0.3,27.8,0,67,8,95,-130,-9,-120,370,0,0,0,0,0,370,-300,0,0,0,0,0,250.0,13.512499999999998,13.0,51.0,0.25,16.762499999999996
2025-03-22 14:05:00,6.8,6.4,10.1,29.8,32.0,30.2,6.9,11.3,30.0,6.3,5.2,11.5,30.4,32.2,13.3,0.2,27.1,0,67,8,94,-70,-9,-120,370,0,0,0,0,0,370,-300,0,0,0,0,0,250.0,13.5,13.0,51.0,0.25,16.75
2025-03-22 14:10:00,6.8,6.0,10.1,29.9,32.0,30.2,6.9,11.3,30.1,6.2,5.2,11.4,30.4,32.3,13.2,0.1,27.6,0,67,7,95,-110,-9,-120,360,0,0,0,0,0,370,-300,0,0,0,0,0,250.0,13.483333333333334,13.0,51.0,0.25,16.733333333333334
2025-03-22 14:15:00,6.8,5.9,10.0,29.9,32.1,30.2,6.9,11.3,30.0,6.2,5.1,11.3,30.4,32.3,13.1,1.4,28.2,0,69,8,101,-140,-9,-120,380,0,0,0,0,0,380,-310,0,0,0,0,0,250.0,13.4625,13.0,51.0,0.25,16.7125
2025-03-22 14:20:00,6.8,6.2,10.0,29.9,32.1,30.2,6.9,11.3,30.1,6.2,5.2,11.4,30.4,32.3,13.1,0.1,28.4,0,70,7,98,-90,-9,-120,380,0,0,0,0,0,380,-310,0,0,0,0,0,250.0,13.441666666666668,13.0,51.0,0.25,16.69166666666667
2025-03-22 14:25:00,6.8,5.8,10.1,29.9,32.1,30.3,6.8,11.3,30.1,6.1,5.1,11.4,30.3,32.3,13.1,0.1,28.3,0,70,7,99,-160,-8,-100,400,0,0,0,0,0,390,-310,0,0,0,0,0,250.0,13.416666666666666,13.0,51.0,0.25,16.666666666666664
2025-03-22 14:30:00,6.8,6.9,10.3,29.9,32.1,30.3,6.9,11.3,30.2,6.2,5.1,11.4,30.3,32.3,13.1,1.2,32.1,0,70,13,103,-90,-9,-100,390,0,0,0,0,0,380,-310,0,0,0,-710,-610,250.0,13.395833333333334,13.0,51.0,0.25,16.645833333333336
2025-03-22 14:35:00,6.7,6.1,10.3,30.0,32.2,30.3,6.8,11.4,30.2,6.2,5.1,11.4,30.3,32.5,13.0,0.1,27.8,0,72,12,100,-110,-9,-90,390,0,0,0,0,0,390,-310,0,0,0,0,0,250.0,13.3625,13.0,51.0,0.25,16.612499999999997
2025-03-22 14:40:00,6.8,5.7,10.2,30.0,32.3,30.4,6.8,11.4,30.3,6.1,5.0,11.4,30.3,32.5,13.0,0.1,28.6,0,72,7,101,-160,-9,-100,400,0,0,0,0,0,400,-310,0,0,0,0,0,250.0,13.329166666666667,13.0,51.0,0.25,16.579166666666666
2025-03-22 14:45:00,6.7,7.3,10.2,30.1,32.3,30.4,6.8,11.4,30.3,6.1,5.1,11.5,30.2,32.5,13.0,0.5,30.9,0,71,8,102,-90,-9,-100,400,0,0,0,0,0,390,-320,0,0,0,-680,-590,250.0,13.295833333333334,13.0,51.0,0.25,16.545833333333334
2025-03-22 14:50:00,6.8,6.1,10.2,30.1,32.3,30.4,6.9,11.5,30.3,6.1,5.0,11.5,30.2,32.5,13.0,0.1,28.1,0,72,7,101,-110,-9,-100,400,0,0,0,0,0,390,-320,0,0,0,0,0,250.0,13.266666666666667,13.0,51.0,0.25,16.516666666666666
2025-03-22 14:55:00,6.7,5.7,10.3,30.1,32.4,30.5,6.9,11.5,30.4,6.1,5.1,11.5,30.2,32.6,12.9,0.1,28.3,0,73,7,103,-150,-9,-100,390,0,0,0,0,0,390,-310,0,0,0,0,0,250.0,13.2375,13.0,51.0,0.25,16.487499999999997
2025-03-22 15:00:00,6.7,7.9,10.2,30.2,32.5,30.5,6.8,11.5,30.4,6.1,5.0,11.5,30.2,32.6,12.8,0.1,28.4,0,73,7,103,-60,-9,-100,400,0,0,0,0,0,400,-320,0,0,0,-120,-30,250.0,13.204166666666666,13.0,51.0,0.25,16.454166666666666
2025-03-22 15:05:00,6.7,6.0,10.2,30.2,32.5,30.5,6.9,11.5,30.4,6.1,5.0,11.5,30.2,32.6,12.8,0.1,27.9,0,74,7,104,-110,-10,-110,410,0,0,0,0,0,400,-320,0,0,0,0,0,250.0,13.175,13.0,51.0,0.25,16.424999999999997
2025-03-22 15:10:00,6.7,5.7,10.2,30.2,32.5,30.6,6.9,11.5,30.5,6.1,5.0,11.4,30.2,32.8,12.8,0.2,29.0,0,74,8,106,-160,-10,-110,400,0,0,0,0,0,410,-320,0,0,0,0,0,250.0,13.15,13.0,51.0,0.25,16.4
2025-03-22 15:15:00,6.7,6.7,10.2,30.2,32.6,30.7,6.7,11.5,30.5,6.1,5.0,11.4,30.2,32.8,12.8,0.1,28.1,0,75,8,105,50,-10,-100,400,0,0,0,0,0,400,-330,0,0,0,-670,0,250.0,13.125000000000002,13.0,51.0,0.25,16.375
2025-03-22 15:20:00,6.7,5.9,10.2,30.4,32.7,30.7,6.9,11.6,30.6,6.1,5.0,11.5,30.2,32.9,12.7,0.1,28.8,0,74,13,106,-120,-10,-110,400,0,0,0,0,0,400,-320,0,0,0,0,0,250.0,13.095833333333331,13.0,51.0,0.25,16.34583333333333
2025-03-22 15:25:00,6.7,5.7,10.2,30.4,32.7,30.8,6.8,11.6,30.5,6.1,5.0,11.5,30.2,32.9,12.7,0.1,28.1,0,74,13,106,-170,-10,-100,410,0,0,0,0,0,410,-330,0,0,0,0,0,250.0,13.066666666666668,13.0,51.0,0.25,16.31666666666667
2025-03-22 15:30:00,6.7,6.3,10.2,30.4,32.7,30.8,6.9,11.6,30.6,6.1,5.0,11.5,30.2,32.9,12.7,0.1,28.3,0,75,9,107,70,-10,-110,400,0,0,0,0,0,400,-330,0,0,0,0,0,250.0,13.0375,13.0,51.0,0.25,16.2875
2025-03-22 15:35:00,6.7,5.8,10.2,30.4,32.8,30.8,7.0,11.6,30.7,6.1,5.0,11.6,30.2,32.9,12.7,0.1,27.8,0,75,9,106,-120,-10,-120,400,0,0,0,0,0,410,-320,0,0,0,0,0,250.0,13.0125,13.0,51.0,0.25,16.262500000000003
2025-03-22 15:40:00,6.7,5.7,10.3,30.4,32.8,30.8,6.8,11.6,30.7,6.1,5.0,11.6,30.2,33.1,12.5,0.1,27.3,0,77,9,107,-170,-9,-120,410,0,0,0,0,0,410,-330,0,0,0,0,0,250.0,12.979166666666666,13.0,51.0,0.25,16.229166666666664
2025-03-22 15:45:00,6.7,6.2,10.3,30.5,32.9,30.9,7.0,11.6,30.7,6.1,5.0,11.6,30.2,33.1,12.5,0.1,27.3,0,78,9,109,-90,-10,-120,410,0,0,0,0,0,420,-340,0,0,0,-30,0,250.0,12.945833333333333,13.0,51.0,0.25,16.195833333333333
2025-03-22 15:50:00,6.7,5.8,10.2,30.5,33.0,30.9,6.9,11.7,30.7,6.1,4.9,11.6,30.1,33.2,12.4,0.1,28.2,0,78,9,110,-120,-10,-130,430,0,0,0,0,0,420,-340,0,0,0,0,0,250.0,12.908333333333331,13.0,51.0,0.25,16.15833333333333
2025-03-22 15:55:00,6.7,5.7,10.1,30.5,33.0,30.9,6.8,11.7,30.8,6.1,4.9,11.5,30.1,33.3,12.4,0.2,27.9,0,79,9,110,-160,-10,-130,420,0,0,0,0,0,430,-340,0,0,0,0,0,250.0,12.870833333333332,13.0,51.0,0.25,16.12083333333333
2025-03-22 16:00:00,6.7,6.0,10.1,30.5,33.0,30.9,6.8,11.7,30.8,6.3,4.9,11.5,30.0,33.3,12.4,0.1,28.5,0,79,9,112,-170,-10,-130,440,0,0,0,0,0,430,-370,0,0,0,0,0,250.0,12.833333333333334,13.0,51.0,0.25,16.083333333333336
2025-03-22 16:05:00,6.7,5.8,10.1,30.5,33.1,30.9,6.8,11.8,30.8,6.1,4.8,11.5,30.0,33.3,12.2,0.1,28.1,0,84,8,116,-130,-10,-120,440,0,0,0,0,0,440,-350,0,0,0,0,0,250.0,12.7875,13.0,51.0,0.25,16.0375
2025-03-22 16:10:00,6.7,5.6,10.0,30.6,33.2,31.0,6.9,11.8,30.9,6.0,4.7,11.4,30.0,33.4,12.2,0.1,28.2,0,86,12,118,-190,-10,-120,460,0,0,0,0,0,460,-370,0,0,0,0,0,250.0,12.745833333333335,13.0,51.0,0.25,15.995833333333335
2025-03-22 16:15:00,6.7,6.4,10.1,30.7,33.3,31.0,6.8,11.8,30.9,5.9,4.6,11.3,30.0,33.6,12.1,0.1,28.9,0,90,12,123,-90,-10,-120,480,0,0,0,0,0,480,-390,0,0,0,0,0,250.0,12.704166666666666,13.0,51.0,0.25,15.954166666666666
2025-03-22 16:20:00,6.7,5.4,10.3,30.6,33.4,31.1,6.8,11.8,30.9,5.9,4.5,11.5,30.0,33.6,12.1,0.2,28.6,0,90,7,123,-200,-10,-90,490,0,0,0,0,0,490,-390,0,0,0,0,0,250.0,12.6625,13.0,51.0,0.25,15.9125
2025-03-22 16:25:00,6.7,5.2,10.2,30.7,33.5,31.1,6.8,11.8,31.0,5.9,4.5,11.4,30.0,33.7,11.9,0.2,28.8,0,94,7,127,-250,-10,-100,480,0,0,0,0,0,500,-400,0,0,0,0,0,250.0,12.6125,13.0,51.0,0.25,15.8625
2025-03-22 16:30:00,6.7,6.1,10.2,30.7,33.6,31.2,6.8,11.8,31.0,5.9,4.5,11.3,30.0,33.7,11.9,0.1,29.1,0,95,7,128,-10,-10,-90,500,0,0,0,0,0,510,-420,0,0,0,-650,0,250.0,12.5625,13.0,51.0,0.25,15.8125
2025-03-22 16:35:00,6.7,5.3,10.1,30.7,33.6,31.1,6.6,11.9,31.0,5.8,4.3,11.3,30.0,33.9,11.8,0.1,29.2,0,100,6,134,-210,-10,-100,530,0,0,0,0,0,530,-420,0,0,0,0,0,250.0,12.5125,13.0,51.0,0.25,15.7625
2025-03-22 16:40:00,6.6,4.9,10.1,30.8,33.8,31.2,6.7,11.9,31.1,5.7,4.1,11.3,30.0,34.2,11.7,0.1,29.2,0,107,6,140,-280,-11,-100,540,0,0,0,0,0,560,-460,0,0,0,0,0,250.0,12.458333333333334,13.0,51.0,0.25,15.708333333333334
2025-03-22 16:45:00,6.6,5.3,10.1,30.9,34.0,31.2,6.7,11.9,31.2,5.8,4.2,11.3,30.0,34.2,11.5,0.2,29.4,0,109,6,143,-60,-11,-100,580,0,0,0,0,0,590,-480,0,0,0,-10,0,250.0,12.395833333333334,13.0,51.0,0.25,15.645833333333334
2025-03-22 16:50:00,6.6,4.9,10.1,30.9,34.1,31.3,6.6,11.9,31.2,5.7,4.0,11.3,30.0,34.4,11.3,0.2,30.1,0,117,6,151,-270,-11,-110,600,0,0,0,0,0,600,-490,0,0,0,0,0,250.0,12.325,13.0,51.0,0.25,15.575
2025-03-22 16:55:00,6.6,4.6,10.1,31.1,34.4,31.5,6.6,12.0,31.4,5.6,3.9,11.3,30.0,34.7,11.2,0.1,30.4,0,120,6,154,-340,-11,-110,610,2,0,0,0,0,640,-510,0,0,0,0,0,250.0,12.254166666666668,13.0,51.0,0.25,15.504166666666668
2025-03-22 17:00:00,6.6,5.8,10.1,31.0,34.5,31.5,6.6,12.0,31.3,5.8,3.9,11.4,30.0,34.8,10.9,0.2,30.6,0,129,7,164,70,-11,-110,660,1,0,0,0,0,660,-540,0,0,0,-140,0,250.0,12.175,13.0,51.0,0.25,15.425
2025-03-22 17:05:00,6.6,4.2,10.2,31.2,34.8,31.6,6.5,12.0,31.5,5.4,3.4,11.3,30.0,35.2,10.7,0.1,30.3,0,145,12,179,-380,-11,-100,690,1,0,0,0,0,720,-580,0,0,0,0,0,250.0,12.0875,13.0,51.0,0.25,15.3375
2025-03-22 17:10:00,6.6,4.2,10.1,31.2,35.1,31.6,6.4,12.0,31.5,5.3,3.2,11.3,29.9,35.3,10.5,21.0,43.3,0,154,25,201,-500,-12,-110,750,13,0,0,0,0,770,-610,0,0,0,-10,-460,250.0,11.991666666666664,13.0,51.0,0.25,15.241666666666664
2025-03-22 17:15:00,6.6,6.1,10.1,31.4,35.4,31.8,6.6,12.0,31.7,5.6,3.4,11.3,29.9,35.7,10.2,21.1,43.4,0,159,25,206,-60,-12,-110,770,2,0,0,0,0,810,-650,0,0,0,-330,-500,250.0,11.883333333333336,13.0,51.0,0.25,15.133333333333336
2025-03-22 17:20:00,6.6,5.8,10.1,31.6,35.7,32.0,6.5,12.1,31.8,5.5,3.2,11.5,29.9,36.0,9.9,21.0,43.6,0,179,25,226,-140,-12,-110,820,3,0,0,0,0,840,-680,0,0,0,-320,-430,250.0,11.766666666666666,13.0,51.0,0.25,15.016666666666666
2025-03-22 17:25:00,6.6,5.5,10.1,31.7,36.2,32.2,6.5,12.1,32.1,5.4,2.9,11.5,29.9,36.6,9.5,21.0,44.5,0,193,25,242,-200,-12,-110,910,3,0,0,0,0,930,-740,0,0,0,-320,-400,250.0,11.633333333333333,13.0,51.0,0.25,14.883333333333333
2025-03-22 17:30:00,6.5,5.3,10.1,32.0,36.6,32.4,6.6,12.1,32.2,5.4,2.6,11.6,29.9,36.9,9.3,21.1,44.6,0,209,26,257,-240,-13,-130,960,2,0,0,0,0,1000,-790,0,0,0,-320,-400,250.0,11.491666666666667,13.0,51.0,0.25,14.741666666666667
2025-03-22 17:35:00,6.5,5.1,10.3,32.2,37.0,32.6,6.5,12.1,32.5,5.5,2.7,11.8,29.9,37.2,9.0,21.0,44.7,0,213,26,261,-300,-13,-130,1000,2,0,0,0,0,1030,-810,0,0,0,-330,-400,250.0,11.3375,13.0,51.0,0.25,14.5875
2025-03-22 17:40:00,6.5,5.1,10.4,32.4,37.1,32.8,6.5,12.1,32.7,5.6,2.8,11.7,29.9,37.6,8.9,21.0,44.7,0,217,26,269,-320,-15,-110,1010,1,0,0,0,0,1050,-830,0,0,0,-320,-380,250.0,11.1875,13.0,51.0,0.25,14.4375
2025-03-22 17:45:00,6.5,5.0,10.2,32.7,37.5,33.0,6.5,12.1,32.9,5.8,3.0,11.6,29.9,37.7,8.7,21.0,44.8,0,219,26,271,-340,-15,-120,1050,1,0,0,0,0,1060,-840,0,0,0,-300,-370,250.0,11.029166666666669,13.0,51.0,0.25,14.279166666666669
2025-03-22 17:50:00,6.5,5.1,10.1,32.9,37.7,33.2,6.5,12.2,33.2,5.8,3.0,11.5,29.9,38.0,8.7,21.0,45.5,0,219,26,274,-340,-16,-120,1020,1,0,0,0,0,1060,-830,0,0,0,-300,-350,250.0,10.875,13.0,51.0,0.25,14.125
2025-03-22 17:55:00,6.5,5.1,10.0,33.1,37.9,33.5,6.5,12.2,33.4,5.9,3.0,11.5,29.9,38.3,8.7,20.9,44.9,0,221,30,275,-330,-17,-120,1040,1,0,0,0,0,1060,-830,0,0,0,-290,-360,250.0,10.720833333333331,13.0,51.0,0.25,13.970833333333331
2025-03-22 18:00:00,6.5,5.1,10.0,33.3,38.3,33.9,6.8,12.2,33.7,5.9,3.1,11.4,29.9,38.6,8.6,21.1,44.9,0,223,26,278,-340,-17,-110,1020,1,0,0,0,0,1060,-830,0,0,0,-290,-360,250.0,10.5625,13.0,51.0,0.25,13.8125
2025-03-22 18:05:00,6.4,5.0,10.1,33.3,38.5,34.1,6.5,12.2,34.1,5.9,3.1,11.3,29.9,38.9,8.4,21.0,44.2,0,224,26,279,-370,-17,-90,1030,1,0,0,0,0,1060,-830,0,0,0,-290,-360,250.0,10.404166666666669,13.0,51.0,0.25,13.654166666666669
2025-03-22 18:10:00,6.4,5.0,10.1,33.6,38.9,34.4,6.6,12.3,34.3,5.9,3.1,11.3,29.9,39.2,8.4,21.0,43.5,0,226,26,281,-370,-18,-90,1080,1,0,0,0,0,1060,-830,0,0,0,-290,-350,250.0,10.245833333333332,13.0,51.0,0.25,13.495833333333332
2025-03-22 18:15:00,6.4,5.0,10.1,33.6,39.2,34.6,6.7,12.3,34.6,5.9,3.1,11.4,29.9,39.5,8.4,21.0,43.2,0,228,25,282,-380,-18,-90,1020,1,0,0,0,0,1060,-830,0,0,0,-290,-340,250.0,10.091666666666669,13.0,51.0,0.25,13.341666666666669
2025-03-22 18:20:00,6.4,5.0,10.1,33.7,39.4,34.6,6.6,12.3,34.5,5.9,3.1,11.4,29.9,39.8,8.4,21.0,42.2,0,229,25,282,-370,-18,-90,1010,1,0,0,0,0,1060,-830,0,0,0,-290,-350,250.0,9.9375,13.0,51.0,0.25,13.1875
2025-03-22 18:25:00,6.3,5.0,10.1,33.9,39.7,34.8,6.6,12.3,34.6,5.8,3.1,11.5,29.9,40.0,8.4,20.9,41.5,0,230,25,282,-360,-18,-90,1010,1,0,0,0,0,1060,-820,0,0,0,-300,-360,250.0,9.791666666666666,13.0,51.0,0.25,13.041666666666666
2025-03-22 18:30:00,6.3,5.0,10.1,34.0,40.0,35.0,6.6,12.3,34.8,5.8,3.1,11.4,29.9,40.3,8.4,21.0,40.0,0,217,25,267,-340,-19,-90,950,1,0,0,0,0,1030,-800,0,0,0,-300,-370,250.0,9.645833333333334,13.0,51.0,0.25,12.895833333333334
2025-03-22 18:35:00,6.3,5.1,10.1,34.3,40.1,35.0,6.7,12.4,35.0,5.8,3.2,11.4,29.9,40.3,8.4,21.0,39.5,0,203,25,252,-330,-19,-90,980,1,0,0,0,0,960,-750,0,0,0,-280,-350,250.0,9.504166666666668,13.0,51.0,0.25,12.754166666666668
2025-03-22 18:40:00,6.3,5.2,10.1,34.3,40.1,35.2,6.6,12.4,35.1,5.7,3.4,11.5,29.9,40.3,8.3,21.0,38.6,0,190,25,237,-280,-19,-90,890,1,0,0,0,0,900,-700,0,0,0,-270,-320,250.0,9.3625,13.0,51.0,0.25,12.6125
2025-03-22 18:45:00,6.3,5.3,10.1,34.4,40.2,35.5,6.7,12.4,35.4,5.6,3.4,11.5,29.8,40.3,8.3,21.0,38.1,0,176,26,220,-240,-19,-90,850,0,0,0,0,0,850,-650,0,0,0,-270,-330,250.0,9.229166666666666,13.0,51.0,0.25,12.479166666666666
2025-03-22 18:50:00,6.3,5.4,10.2,34.3,40.0,35.3,6.4,12.4,35.2,5.5,3.4,11.4,29.8,40.0,8.4,21.0,37.3,0,168,30,209,-190,-19,-90,810,0,0,0,0,0,780,-600,0,0,0,-260,-310,250.0,9.108333333333334,13.0,51.0,0.25,12.358333333333334
2025-03-22 18:55:00,6.3,5.5,10.2,34.4,39.9,35.3,6.4,12.4,35.2,5.4,3.4,11.5,29.7,40.2,8.4,21.0,36.1,0,163,26,202,-160,-19,-100,720,0,0,0,0,0,750,-590,0,0,0,-260,-310,250.0,8.991666666666665,13.0,51.0,0.25,12.241666666666664
2025-03-22 19:00:00,6.3,5.5,10.2,34.2,39.8,35.4,6.4,12.5,35.3,5.4,3.4,11.5,29.7,40.1,8.4,21.0,36.4,0,161,26,201,-150,-18,-100,730,0,0,0,0,0,750,-580,0,0,0,-260,-320,250.0,8.887500000000001,13.0,51.0,0.25,12.1375
2025-03-22 19:05:00,6.3,5.5,10.2,34.2,39.9,35.2,6.4,12.5,35.1,5.4,3.4,11.4,29.7,40.1,8.3,21.0,36.1,0,159,26,199,-150,-18,-90,740,0,0,0,0,0,740,-570,0,0,0,-250,-320,250.0,8.7875,13.0,51.0,0.25,12.0375
2025-03-22 19:10:00,6.3,5.6,10.2,34.2,39.8,35.1,6.4,12.5,35.0,5.4,3.5,11.5,29.7,40.0,8.3,20.9,35.8,0,159,26,199,-150,-18,-100,750,0,0,0,0,0,740,-570,0,0,0,-260,-310,250.0,8.695833333333333,13.0,51.0,0.25,11.945833333333333
2025-03-22 19:15:00,6.3,5.6,10.2,34.1,39.8,35.1,6.4,12.5,34.9,5.4,3.5,11.5,29.7,40.1,8.3,20.9,35.6,0,159,26,197,-140,-18,-90,730,0,0,0,0,0,730,-570,0,0,0,-260,-310,250.0,8.616666666666667,13.0,51.0,0.25,11.866666666666667
2025-03-22 19:20:00,6.3,5.6,10.1,34.2,39.9,35.2,6.4,12.5,35.1,5.5,3.5,11.5,29.6,40.0,8.4,21.1,36.1,0,157,26,197,-140,-18,-110,720,0,0,0,0,0,720,-560,0,0,0,-260,-300,250.0,8.554166666666667,13.0,51.0,0.25,11.804166666666667
2025-03-22 19:25:00,6.3,5.7,10.1,34.2,39.8,35.1,6.4,12.5,35.0,5.5,3.6,11.6,29.6,40.0,8.4,21.0,35.6,0,157,26,196,-130,-18,-140,730,0,0,0,0,0,720,-560,0,0,0,-250,-310,250.0,8.508333333333335,13.0,51.0,0.25,11.758333333333336
2025-03-22 19:30:00,6.4,5.7,10.3,34.0,39.7,34.8,6.3,12.6,34.6,5.5,3.6,11.8,29.6,39.9,8.4,20.9,36.1,0,155,26,196,-130,-17,-120,730,0,0,0,0,0,720,-560,0,0,0,-250,-310,250.0,8.470833333333333,13.0,51.0,0.25,11.720833333333331
2025-03-22 19:35:00,6.3,5.8,10.2,34.1,39.8,34.9,6.4,12.6,34.8,5.6,3.6,11.7,29.6,39.9,8.4,21.0,35.2,0,156,26,195,-110,-18,-130,720,0,0,0,0,0,720,-560,0,0,0,-240,-290,250.0,8.445833333333333,13.0,51.0,0.25,11.695833333333333
2025-03-22 19:40:00,6.4,5.9,10.1,34.1,39.7,34.7,6.3,12.6,34.6,5.6,3.7,11.7,29.6,39.9,8.6,21.0,35.9,0,155,26,196,-100,-17,-140,720,0,0,0,0,0,720,-560,0,0,0,-250,-300,250.0,8.433333333333335,13.0,51.0,0.25,11.683333333333335
2025-03-22 19:45:00,6.4,6.2,10.1,33.9,38.7,34.8,6.4,12.6,34.5,5.9,5.0,11.6,29.4,36.9,8.6,21.0,35.4,0,57,30,96,-70,-17,-140,630,0,0,0,0,0,350,-350,0,0,0,-250,-280,250.0,8.429166666666667,13.0,51.0,0.25,11.679166666666667
2025-03-22 19:50:00,6.4,6.3,10.3,33.8,36.4,34.5,6.6,12.6,34.2,6.1,5.5,11.5,29.4,36.2,8.7,0.1,22.7,0,56,5,83,-20,-15,-100,360,-3,0,0,0,0,250,-190,0,0,0,0,0,250.0,8.429166666666667,13.0,51.0,0.25,11.679166666666667
2025-03-22 19:55:00,6.4,6.2,10.2,33.7,35.9,34.1,6.7,12.6,33.9,6.1,5.5,11.5,29.4,35.9,8.7,0.2,22.5,0,55,5,83,-20,-15,-100,300,-3,0,0,0,0,240,-180,0,0,0,0,0,250.0,8.429166666666667,13.0,51.0,0.25,11.679166666666667
2025-03-22 20:00:00,6.4,6.2,10.0,33.7,35.8,34.1,6.7,12.6,33.9,6.1,5.5,11.3,29.3,35.9,8.8,0.1,22.5,0,55,5,82,-30,-15,-110,260,-2,0,0,0,0,240,-190,0,0,0,0,0,250.0,8.4375,13.0,51.0,0.25,11.6875
2025-03-22 20:05:00,6.5,6.3,10.0,33.6,35.7,34.0,6.8,12.7,33.8,6.1,5.5,11.4,29.3,35.8,8.8,0.1,23.4,0,55,4,83,-10,-14,-110,270,-1,0,0,0,0,250,-180,0,0,0,0,0,250.0,8.454166666666667,13.0,51.0,0.25,11.704166666666667
2025-03-22 20:10:00,6.5,6.2,10.1,33.3,35.3,33.7,6.8,12.7,33.4,6.1,5.5,11.4,29.3,35.3,8.9,0.1,24.2,0,54,4,83,-30,-13,-110,290,-1,0,0,0,0,250,-190,0,0,0,0,0,250.0,8.475000000000001,13.0,51.0,0.25,11.725
