#Engineering-Data-Exchange - B.I.G.-EU
PROJECT_NAME
VERSION_OF_REFERENCEFILE
TIMESTAMP_OF_LAST_CHANGE;25.03.2025
AUTHOR_OF_LAST_CHANGE;YABE Yet Another Bacnet Explorer
VERSION_OF_LAYOUT;2.3
#mandatory;mandator;mandatory;mandatory;mandatory;optional;optional;optional;optional;optional;optional;optional;optional;optional;optional;optional
# keyname;device obj.-instance;object-name;object-type;object-instance;description;present-value-default;min-present-value;max-present-value;settable;supports COV;hi-limit;low-limit;state-text-reference;unit-code;vendor-specific-addres
OBJECT_ANALOG_INPUT:132;2128101;115437_3100_001_04_RFA01_MV1;0;132;|A| Hovedmåler tappevann Totalt volum |C| =310.001-RF401;;;;;;;;;80
OBJECT_ANALOG_INPUT:133;2128101;115437_4330_101_00_OEA01_MV2;0;133;|A| EL-måler lyskurser energisentral Aktiv effekt |C| =433.101-OE001;;;;;;;;;48
OBJECT_ANALOG_INPUT:134;2128101;115437_4330_101_00_OEA01_MV1;0;134;|A| EL-måler lyskurser energisentral Total energi |C| =433.101-OE001Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:135;2128101;115437_4330_101_00_OEA02_MV2;0;135;|A| EL-måler personheis Aktiv effekt |C| =433.101-OE002;;;;;;;;;48
OBJECT_ANALOG_INPUT:136;2128101;115437_4330_101_00_OEA02_MV1;0;136;|A| EL-måler personheis Total energi |C| =433.101-OE002Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:137;2128101;115437_4330_101_00_OEA03_MV2;0;137;|A| EL-måler VVB tappevann Aktiv effekt |C| =433.101-OE003;;;;;;;;;48
OBJECT_ANALOG_INPUT:138;2128101;115437_4330_101_00_OEA03_MV1;0;138;|A| EL-måler VVB tappevann Total energi |C| =433.101-OE003Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:139;2128101;115437_4330_301_00_OEA01_MV2;0;139;|A| EL-måler lyskurser 3. etasje Aktiv effekt |C| =433.301-OE001;;;;;;;;;48
OBJECT_ANALOG_INPUT:140;2128101;115437_4330_301_00_OEA01_MV1;0;140;|A| EL-måler lyskurser 3. etasje Total energi |C| =433.301-OE001Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:141;2128101;115437_4330_301_00_OEA02_MV2;0;141;|A| EL-måler areal Statsbygg Aktiv effekt |C| =433.301-OE002;;;;;;;;;48
OBJECT_ANALOG_INPUT:142;2128101;115437_4330_301_00_OEA02_MV1;0;142;|A| EL-måler areal Statsbygg Total energi |C| =433.301-OE002Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:143;2128101;115437_4330_401_00_OEA01_MV2;0;143;|A| EL-måler lyskurser 4. etasje Aktiv effekt |C| =433.401-OE001;;;;;;;;;48
OBJECT_ANALOG_INPUT:144;2128101;115437_4330_401_00_OEA01_MV1;0;144;|A| EL-måler lyskurser 4. etasje Total energi |C| =433.401-OE001Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:145;2128101;115437_4340_001_00_OEA01_MV2;0;145;|A| EL-måler teknisk tavle Aktiv effekt |C| =434.001-OE001;;;;;;;;;48
OBJECT_ANALOG_INPUT:146;2128101;115437_4340_001_00_OEA01_MV1;0;146;|A| EL-måler teknisk tavle Total energi |C| =434.001-OE001Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:147;2128101;115437_4340_004_00_OEA01_MV2;0;147;|A| EL-måler teknisk tavle Aktiv effekt |C| =434.004-OE001;;;;;;;;;48
OBJECT_ANALOG_INPUT:148;2128101;115437_4340_004_00_OEA01_MV1;0;148;|A| EL-måler teknisk tavle Total energi |C| =434.004-OE001Value;;;;;;;;;19
OBJECT_ANALOG_INPUT:149;2128101;115437_4320_101_00_OEA01_MV13;0;149;|A| Nettanalysator inntak Strømtrekk fase L3 |C| =432.101-OE101;;;;;;;;;3
OBJECT_ANALOG_INPUT:150;2128101;115437_4320_101_00_OEA01_MV14;0;150;|A| Nettanalysator inntak Strømtrekk fase L3 |C| =432.101-OE101;;;;;;;;;3
OBJECT_ANALOG_INPUT:151;2128101;115437_4320_101_00_OEA01_MV15;0;151;|A| Nettanalysator inntak Strømtrekk fase L3 |C| =432.101-OE101;;;;;;;;;3
OBJECT_ANALOG_INPUT:152;2128101;115437_4320_101_00_OEA01_MV10;0;152;|A| Nettanalysator inntak Spenning mellom L1 og L2 |C| =432.101-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:153;2128101;115437_4320_101_00_OEA01_MV12;0;153;|A| Nettanalysator inntak Spenning mellom L2 og L3 |C| =432.101-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:154;2128101;115437_4320_101_00_OEA01_MV11;0;154;|A| Nettanalysator inntak Spenning mellom L1 og L3 |C| =432.101-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:155;2128101;115437_4320_101_00_OEA01_MV04;0;155;|A| Nettanalysator inntak Spenning mellom L1 og N |C| =432.101-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:156;2128101;115437_4320_101_00_OEA01_MV05;0;156;|A| Nettanalysator inntak Spenning mellom L2 og N |C| =432.101-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:157;2128101;115437_4320_101_00_OEA01_MV06;0;157;|A| Nettanalysator inntak Spenning mellom L3 og N |C| =432.101-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:158;2128101;115437_4320_101_00_OEA01_MV07;0;158;|A| Nettanalysator inntak Effekt fase L1 |C| =432.101-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:159;2128101;115437_4320_101_00_OEA01_MV08;0;159;|A| Nettanalysator inntak Effekt fase L2 |C| =432.101-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:160;2128101;115437_4320_101_00_OEA01_MV09;0;160;|A| Nettanalysator inntak Effekt fase L3 |C| =432.101-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:161;2128101;115437_4320_101_00_OEA01_MV02;0;161;|A| Nettanalysator inntak Aktiv effekt |C| =432.101-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:162;2128101;115437_4320_101_00_OEA01_MV19 (kVAR);0;162;|A| Nettanalysator inntak Reaktiv effekt |C| =432.101-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:163;2128101;115437_4320_101_00_OEA01_MV21;0;163;|A| Nettanalysator inntak Effektfaktor |C| =432.101-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:164;2128101;115437_4320_101_00_OEA01_MV03;0;164;|A| Nettanalysator inntak Frekvens |C| =432.101-OE101;;;;;;;;;27
OBJECT_ANALOG_INPUT:165;2128101;115437_4320_101_00_OEA01_MV16;0;165;|A| Nettanalysator inntak Tangent Phi |C| =432.101-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:166;2128101;115437_4320_101_00_OEA01_MV01;0;166;|A| Nettanalysator inntak Total energiforbruk |C| =432.101-OE101;;;;;;;;;19
OBJECT_ANALOG_INPUT:167;2128101;115437_4320_101_00_OEB02_MV1;0;167;|A| El.måler stiger til =434.101 Aktiv effekt |C| =432.101-OE002;;;;;;;;;19
OBJECT_ANALOG_INPUT:168;2128101;115437_4320_101_00_OEB02_MV2;0;168;|A| El.måler stiger til =434.101 Aktiv effekt |C| =432.101-OE002;;;;;;;;;48
OBJECT_ANALOG_INPUT:169;2128101;115437_4320_101_00_OEB03_MV1;0;169;|A| El.måler stiger til 433.401 Aktiv effekt |C| =432.101-OE003;;;;;;;;;19
OBJECT_ANALOG_INPUT:170;2128101;115437_4320_101_00_OEB03_MV2;0;170;|A| El.måler stiger til 433.401 Aktiv effekt |C| =432.101-OE003;;;;;;;;;48
OBJECT_ANALOG_INPUT:171;2128101;115437_4320_101_00_OEB04_MV1;0;171;|A| El.måler elektrokjel -IE401_1 Aktiv effekt |C| =432.101-OE010;;;;;;;;;19
OBJECT_ANALOG_INPUT:172;2128101;115437_4320_101_00_OEB04_MV2;0;172;|A| El.måler elektrokjel -IE401_1 Aktiv effekt |C| =432.101-OE010;;;;;;;;;48
OBJECT_ANALOG_INPUT:173;2128101;115437_4320_101_00_OEB05_MV1;0;173;|A| El.måler til elektrokjel -IE401_2 Aktiv effekt |C| =432.101-OE011;;;;;;;;;19
OBJECT_ANALOG_INPUT:174;2128101;115437_4320_101_00_OEB05_MV2;0;174;|A| El.måler til elektrokjel -IE401_2 Aktiv effekt |C| =432.101-OE011;;;;;;;;;48
OBJECT_ANALOG_INPUT:175;2128101;115437_4320_101_00_OEB07_MV1;0;175;|A| El.måler til sirk.pumpe =359.001-JP402 Aktiv effekt |C| =432.101-OE014;;;;;;;;;19
OBJECT_ANALOG_INPUT:176;2128101;115437_4320_101_00_OEB07_MV2;0;176;|A| El.måler til sirk.pumpe =359.001-JP402 Aktiv effekt |C| =432.101-OE014;;;;;;;;;48
OBJECT_ANALOG_INPUT:177;2128101;115437_4320_101_00_OEB06_MV1;0;177;|A| El.måler til varmepumpe -IK401 Aktiv effekt |C| =432.101-OE012;;;;;;;;;19
OBJECT_ANALOG_INPUT:178;2128101;115437_4320_101_00_OEB06_MV2;0;178;|A| El.måler til varmepumpe -IK401 Aktiv effekt |C| =432.101-OE012;;;;;;;;;48
OBJECT_ANALOG_INPUT:179;2128101;115437_4320_102_00_OEB08_MV1;0;179;|A| El.måler solceller Aktiv effekt |C| =432.102-OE014;;;;;;;;;19
OBJECT_ANALOG_INPUT:180;2128101;115437_4320_102_00_OEB08_MV2;0;180;|A| El.måler solceller Aktiv effekt |C| =432.102-OE014;;;;;;;;;48
OBJECT_ANALOG_INPUT:181;2128101;115437_4320_102_00_OEB06_MV1;0;181;|A| El.måler til varmepumpe -IK402 Aktiv effekt |C| =432.102-OE012;;;;;;;;;19
OBJECT_ANALOG_INPUT:182;2128101;115437_4320_102_00_OEB06_MV2;0;182;|A| El.måler til varmepumpe -IK402 Aktiv effekt |C| =432.102-OE012;;;;;;;;;48
OBJECT_ANALOG_INPUT:183;2128101;115437_4320_102_00_OEB05_MV1;0;183;|A| El.måler til elektrokjel -IE402_2 Aktiv effekt |C| =432.102-OE011;;;;;;;;;19
OBJECT_ANALOG_INPUT:184;2128101;115437_4320_102_00_OEB05_MV2;0;184;|A| El.måler til elektrokjel -IE402_2 Aktiv effekt |C| =432.102-OE011;;;;;;;;;48
OBJECT_ANALOG_INPUT:185;2128101;115437_4320_102_00_OEB04_MV1;0;185;|A| El.måler elektrokjel -IE402_1 Aktiv effekt |C| =432.102-OE010;;;;;;;;;19
OBJECT_ANALOG_INPUT:186;2128101;115437_4320_102_00_OEB04_MV2;0;186;|A| El.måler elektrokjel -IE402_1 Aktiv effekt |C| =432.102-OE010;;;;;;;;;48
OBJECT_ANALOG_INPUT:187;2128101;115437_4320_102_00_OEB03_MV1;0;187;|A| El.måler stiger til 433.402 Aktiv effekt |C| =432.102-OE003;;;;;;;;;19
OBJECT_ANALOG_INPUT:188;2128101;115437_4320_102_00_OEB03_MV2;0;188;|A| El.måler stiger til 433.402 Aktiv effekt |C| =432.102-OE003;;;;;;;;;48
OBJECT_ANALOG_INPUT:189;2128101;115437_4320_102_00_OEB02_MV1;0;189;|A| El.måler stiger til =433.301 Aktiv effekt |C| =432.102-OE002;;;;;;;;;19
OBJECT_ANALOG_INPUT:190;2128101;115437_4320_102_00_OEB02_MV2;0;190;|A| El.måler stiger til =433.301 Aktiv effekt |C| =432.102-OE002;;;;;;;;;48
OBJECT_ANALOG_INPUT:191;2128101;115437_4320_102_00_OEA01_MV13;0;191;|A| Nettanalysator inntak Strømtrekk fase L3 |C| =432.102-OE101;;;;;;;;;3
OBJECT_ANALOG_INPUT:192;2128101;115437_4320_102_00_OEA01_MV14;0;192;|A| Nettanalysator inntak Strømtrekk fase L3 |C| =432.102-OE101;;;;;;;;;3
OBJECT_ANALOG_INPUT:193;2128101;115437_4320_102_00_OEA01_MV15;0;193;|A| Nettanalysator inntak Strømtrekk fase L3 |C| =432.102-OE101;;;;;;;;;3
OBJECT_ANALOG_INPUT:194;2128101;115437_4320_102_00_OEA01_MV10;0;194;|A| Nettanalysator inntak Spenning mellom L1 og L2 |C| =432.102-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:195;2128101;115437_4320_102_00_OEA01_MV12;0;195;|A| Nettanalysator inntak Spenning mellom L2 og L3 |C| =432.102-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:196;2128101;115437_4320_102_00_OEA01_MV11;0;196;|A| Nettanalysator inntak Spenning mellom L1 og L3 |C| =432.102-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:197;2128101;115437_4320_102_00_OEA01_MV04;0;197;|A| Nettanalysator inntak Spenning mellom L1 og N |C| =432.102-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:198;2128101;115437_4320_102_00_OEA01_MV05;0;198;|A| Nettanalysator inntak Spenning mellom L2 og N |C| =432.102-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:199;2128101;115437_4320_102_00_OEA01_MV06;0;199;|A| Nettanalysator inntak Spenning mellom L3 og N |C| =432.102-OE101;;;;;;;;;5
OBJECT_ANALOG_INPUT:200;2128101;115437_4320_102_00_OEA01_MV07;0;200;|A| Nettanalysator inntak Effekt fase L1 |C| =432.102-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:201;2128101;115437_4320_102_00_OEA01_MV08;0;201;|A| Nettanalysator inntak Effekt fase L2 |C| =432.102-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:202;2128101;115437_4320_102_00_OEA01_MV09;0;202;|A| Nettanalysator inntak Effekt fase L3 |C| =432.102-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:203;2128101;115437_4320_102_00_OEA01_MV02;0;203;|A| Nettanalysator inntak Aktiv effekt |C| =432.102-OE101;;;;;;;;;48
OBJECT_ANALOG_INPUT:204;2128101;115437_4320_102_00_OEA01_MV19 (kVAR);0;204;|A| Nettanalysator inntak Reaktiv effekt |C| =432.102-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:205;2128101;115437_4320_102_00_OEA01_MV21;0;205;|A| Nettanalysator inntak Effektfaktor |C| =432.102-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:206;2128101;115437_4320_102_00_OEA01_MV03;0;206;|A| Nettanalysator inntak Frekvens |C| =432.102-OE101;;;;;;;;;27
OBJECT_ANALOG_INPUT:207;2128101;115437_4320_102_00_OEA01_MV16;0;207;|A| Nettanalysator inntak Tangent Phi |C| =432.102-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:208;2128101;115437_4320_102_00_OEA01_MV01;0;208;|A| Nettanalysator inntak Total energiforbruk |C| =432.102-OE101;;;;;;;;;19
OBJECT_ANALOG_INPUT:209;2128101;115437_4320_102_00_OEB07_MV1;0;209;|A| El.måler Sirk.pumpe  =359.001-JP401 Aktiv effekt |C| =432.102-OE013;;;;;;;;;19
OBJECT_ANALOG_INPUT:210;2128101;115437_4320_102_00_OEB07_MV2;0;210;|A| El.måler Sirk.pumpe  =359.001-JP401 Aktiv effekt |C| =432.102-OE013;;;;;;;;;48
OBJECT_ANALOG_INPUT:211;2128101;115437_3200_001_05_MLA01_MV1;0;211;|A| Vakuumavgasser Total etterfyllingsmengde |C| =320.001-ML502;;;;;;;;;82
OBJECT_ANALOG_INPUT:212;2128101;115437_3200_001_05_MLA01_MV2;0;212;|A| Vakuumavgasser Anleggstrykk |C| =320.001-ML502;;;;;;;;;55
OBJECT_ANALOG_INPUT:213;2128101;115437_3590_001_05_MLA01_MV1;0;213;|A| Vakuumavgasser Total etterfyllingsmengde |C| =359.001-ML501;;;;;;;;;82
OBJECT_ANALOG_INPUT:214;2128101;115437_3590_001_05_MLA01_MV2;0;214;|A| Vakuumavgasser Anleggstrykk |C| =359.001-ML501;;;;;;;;;55
OBJECT_ANALOG_INPUT:215;2128101;115437_3590_002_05_MLA01_MV1;0;215;|A| Vakuumavgasser Total etterfyllingsmengde |C| =359.002-ML501;;;;;;;;;82
OBJECT_ANALOG_INPUT:216;2128101;115437_3590_002_05_MLA01_MV2;0;216;|A| Vakuumavgasser Anleggstrykk |C| =359.002-ML501;;;;;;;;;55
OBJECT_ANALOG_INPUT:217;2128101;115437_3700_001_05_MLA01_MV1;0;217;|A| Vakuumavgasser Total etterfyllingsmengde |C| =370.001-ML501;;;;;;;;;82
OBJECT_ANALOG_INPUT:218;2128101;115437_3700_001_05_MLA01_MV2;0;218;|A| Vakuumavgasser Anleggstrykk |C| =370.001-ML501;;;;;;;;;55
OBJECT_ANALOG_INPUT:219;2128101;115437_3200_001_04_JKA01_MV1;0;219;|A| Vakuumavgasser Total etterfyllingsmengde |C| =320.001-JK401;;;;;;;;;82
OBJECT_ANALOG_INPUT:220;2128101;115437_3200_001_04_JKA01_MV2;0;220;|A| Vakuumavgasser Anleggstrykk |C| =320.001-JK401;;;;;;;;;55
OBJECT_ANALOG_INPUT:221;2128101;115437_3200_001_04_JKA01_MV3;0;221;|A| Vakuumavgasser Væskenivå i tank |C| =320.001-JK401;;;;;;;;;98
OBJECT_ANALOG_INPUT:222;2128101;115437_3590_001_05_JKA01_MV1;0;222;|A| Ekspansjonssystem Total etterfyllingsmengde |C| =359.001-JK501;;;;;;;;;82
OBJECT_ANALOG_INPUT:223;2128101;115437_3590_001_05_JKA01_MV2;0;223;|A| Ekspansjonssystem Anleggstrykk |C| =359.001-JK501;;;;;;;;;55
OBJECT_ANALOG_INPUT:224;2128101;115437_3590_001_05_JKA01_MV3;0;224;|A| Ekspansjonssystem Væskenivå i tank |C| =359.001-JK501;;;;;;;;;98
OBJECT_ANALOG_INPUT:225;2128101;115437_3590_002_05_JKA01_MV1;0;225;|A| Ekspansjonssystem Total etterfyllingsmengde |C| =359.002-JK501;;;;;;;;;82
OBJECT_ANALOG_INPUT:226;2128101;115437_3590_002_05_JKA01_MV2;0;226;|A| Ekspansjonssystem Anleggstrykk |C| =359.002-JK501;;;;;;;;;55
OBJECT_ANALOG_INPUT:227;2128101;115437_3590_002_05_JKA01_MV3;0;227;|A| Ekspansjonssystem Væskenivå i tank |C| =359.002-JK501;;;;;;;;;98
OBJECT_ANALOG_INPUT:228;2128101;115437_3700_001_05_JKA01_MV1;0;228;|A| Ekspansjonssystem Total etterfyllingsmengde |C| =370.001-JK501;;;;;;;;;82
OBJECT_ANALOG_INPUT:229;2128101;115437_3700_001_05_JKA01_MV2;0;229;|A| Ekspansjonssystem Anleggstrykk |C| =370.001-JK501;;;;;;;;;55
OBJECT_ANALOG_INPUT:230;2128101;115437_3700_001_05_JKA01_MV3;0;230;|A| Ekspansjonssystem Væskenivå i tank |C| =370.001-JK501;;;;;;;;;98
OBJECT_ANALOG_INPUT:231;2128101;115437_4320_102_00_OEA01_MV20;0;231;|A| Nettanalysator inntak Cosinus Phi |C| =432.102-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:232;2128101;115437_4320_101_00_OEA01_MV20;0;232;|A| Nettanalysator inntak Cosinus Phi |C| =432.101-OE101;;;;;;;;;95
OBJECT_ANALOG_INPUT:233;2128101;115437_3700_003_00_OEA01_MV1;0;233;|A| Energimåler kjøling fancoil 4. etg Total energi |C| =370.003-OE501;;;;;;;;;19
OBJECT_ANALOG_INPUT:234;2128101;115437_3700_003_00_OEA01_MV2;0;234;|A| Energimåler kjøling fancoil 4. etg Avgitt effekt |C| =370.003-OE501;;;;;;;;;48
OBJECT_ANALOG_INPUT:235;2128101;115437_3700_003_00_OEA01_MV3;0;235;|A| Energimåler kjøling fancoil 4. etg Totalt volum |C| =370.003-OE501;;;;;;;;;80
OBJECT_ANALOG_INPUT:236;2128101;115437_3700_003_00_OEA01_MV5;0;236;|A| Energimåler kjøling fancoil 4. etg Tur temperatur |C| =370.003-OE501;;;;;;;;;62
OBJECT_ANALOG_INPUT:237;2128101;115437_3700_003_00_OEA01_MV6;0;237;|A| Energimåler kjøling fancoil 4. etg Retur temperatur |C| =370.003-OE501;;;;;;;;;62
OBJECT_ANALOG_INPUT:238;2128101;115437_3700_003_00_OEA01_MV7;0;238;|A| Energimåler kjøling fancoil 4. etg Temperaturdifferanse |C| =370.003-OE501;;;;;;;;;62
OBJECT_ANALOG_INPUT:239;2128101;115437_3700_003_00_OEA01_MV4;0;239;|A| Energimåler kjøling fancoil 4. etg Gjennomstrømning |C| =370.003-OE501;;;;;;;;;135
OBJECT_ANALOG_INPUT:240;2128101;115437_3200_001_00_IKA01_EER;0;240;|A| Årsvarmefaktor varmepumpe kjøledrift |C| =320.001-IK401;;;;;;;;;95
OBJECT_ANALOG_INPUT:241;2128101;115437_3200_001_00_IKA02_EER;0;241;|A| Årsvarmefaktor varmepumpe kjøledrift |C| =320.001-IK402;;;;;;;;;95
OBJECT_ANALOG_INPUT:242;2128101;115437_9990_099_00__KV;0;242;|A| Systemvirkningsgrad |C| Energisentral;;;;;;;;;95
OBJECT_ANALOG_INPUT:243;2128101;115437_4360_001_00_ICA01_MV1;0;243;|A| Solcelle Volt streng 1 |C| =436.001-IC001;;;;;;;;;5
OBJECT_ANALOG_INPUT:244;2128101;115437_4360_001_00_ICA01_MV2;0;244;|A| Solcelle Ampere streng 1 |C| =436.001-IC001;;;;;;;;;3
OBJECT_ANALOG_INPUT:245;2128101;115437_4360_001_00_ICA01_MV3;0;245;|A| Solcelle Inputt effekt streng 1 |C| =436.001-IC001;;;;;;;;;47
OBJECT_ANALOG_INPUT:246;2128101;115437_4360_001_00_ICA01_MV4;0;246;|A| Solcelle Volt streng 2 |C| =436.001-IC001;;;;;;;;;5
OBJECT_ANALOG_INPUT:247;2128101;115437_4360_001_00_ICA01_MV5;0;247;|A| Solcelle Ampere streng 2 |C| =436.001-IC001;;;;;;;;;3
OBJECT_ANALOG_INPUT:248;2128101;115437_4360_001_00_ICA01_MV6;0;248;|A| Solcelle Inputt effekt streng 2 |C| =436.001-IC001;;;;;;;;;47
OBJECT_ANALOG_INPUT:249;2128101;115437_4360_001_00_ICA01_MV7;0;249;|A| Solcelle Output effekt |C| =436.001-IC001;;;;;;;;;47
OBJECT_ANALOG_INPUT:250;2128101;115437_4360_001_00_ICA01_MV8;0;250;|A| SolcelleGenerert Energi |C| =436.001-IC001;;;;;;;;;19
OBJECT_ANALOG_INPUT:251;2128101;115437_4360_001_00_ICA01_MV9;0;251;|A| Solcelle Ampere L1 |C| =436.001-IC001;;;;;;;;;3
OBJECT_ANALOG_INPUT:252;2128101;115437_4360_001_00_ICA01_MV10;0;252;|A| Solcelle Ampere L2 |C| =436.001-IC001;;;;;;;;;3
OBJECT_ANALOG_INPUT:253;2128101;115437_4360_001_00_ICA01_MV11;0;253;|A| Solcelle Ampere L3 |C| =436.001-IC001;;;;;;;;;3
OBJECT_ANALOG_VALUE:0;2128101;115437_4320_101_00_OEB01_MV1;2;0;|A| El.måler stiger til fordeling =433.101 Aktiv effekt |C| =432.101-OE001;;;;;;;;;19
OBJECT_ANALOG_VALUE:1;2128101;115437_4320_101_00_OEB01_MV2;2;1;|A| El.måler stiger til fordeling =433.101 Aktiv effekt |C| =432.101-OE001;;;;;;;;;48
OBJECT_ANALOG_VALUE:2;2128101;115437_4320_102_00_OEB01_MV1;2;2;|A| El.måler stiger til fordeling =434.102 Aktiv effekt |C| =432.102-OE001;;;;;;;;;19
OBJECT_ANALOG_VALUE:3;2128101;115437_4320_102_00_OEB01_MV2;2;3;|A| El.måler stiger til fordeling =434.102 Aktiv effekt |C| =432.102-OE001;;;;;;;;;48
OBJECT_ANALOG_VALUE:4;2128101;115437_7320_001_00_RMB01_YR_Tidsstempel;2;4;|A| Tidsstempel YR |C| = YR.no;;;;;;;;;95
OBJECT_BINARY_INPUT:0;2128101;115437_5630_001_00_OUA02_ALFUSE-230AC;3;0;|A| Undersentral måling |C| =563.001-OU002Alarm Fuse 230VAC;;;;;;;;0;
OBJECT_BINARY_INPUT:1;2128101;115437_5630_001_00_OUA02_ALFUSE-24AC;3;1;|A| Undersentral måling |C| =563.001-OU002Alarm Fuse 24VAC;;;;;;;;1;
OBJECT_BINARY_INPUT:2;2128101;115437_5630_001_00_OUA02_ALFUSE-24DC;3;2;|A| Undersentral måling |C| =563.001-OU002Alarm Fuse 24VDC;;;;;;;;2;
OBJECT_BINARY_INPUT:3;2128101;115437_5630_001_00_OUA02_ALFUSE-PHASE;3;3;|A| Undersentral måling |C| =563.001-OU002Alarm Fuse Phase;;;;;;;;3;
OBJECT_BINARY_INPUT:4;2128101;115437_5630_001_00_OUA02_ALFUSE-MAIN;3;4;|A| Undersentral måling |C| =563.001-OU002Alarm Fuse Main;;;;;;;;4;
OBJECT_BINARY_INPUT:5;2128101;115437_3200_001_05_OEB01_COM;3;5;|A| Energimåler levert fjernvarme |C| =320.001-OE501;;;;;;;;5;
OBJECT_BINARY_INPUT:6;2128101;115437_3200_001_04_OEA01_COM;3;6;|A| Energimåler produsert -IE401 |C| =320.001-OE401;;;;;;;;6;
OBJECT_BINARY_INPUT:7;2128101;115437_3200_001_04_OEA02_COM;3;7;|A| Energimåler produsert -IE402 |C| =320.001-OE402;;;;;;;;7;
OBJECT_BINARY_INPUT:8;2128101;115437_3200_001_04_OEA03_COM;3;8;|A| Energimåler produsert -IP401 |C| =320.001-OE403;;;;;;;;8;
OBJECT_BINARY_INPUT:9;2128101;115437_3200_001_04_OEA04_COM;3;9;|A| Energimåler produsert -IP402 |C| =320.001-OE404;;;;;;;;9;
OBJECT_BINARY_INPUT:10;2128101;115437_3200_001_04_OEA05_COM;3;10;|A| Energimåler produsert -IP403 |C| =320.001-OE405;;;;;;;;10;
OBJECT_BINARY_INPUT:11;2128101;115437_3200_001_05_OEB02_COM;3;11;|A| Energimåler produsert -IK401 |C| =320.001-OE502;;;;;;;;11;
OBJECT_BINARY_INPUT:12;2128101;115437_3200_001_05_OEB03_COM;3;12;|A| Energimåler produsert -IK402 |C| =320.001-OE503;;;;;;;;12;
OBJECT_BINARY_INPUT:13;2128101;115437_3200_002_05_OEA01_COM;3;13;|A| Energimåler oppvarming energisentral |C| =320.002-OE501;;;;;;;;13;
OBJECT_BINARY_INPUT:14;2128101;115437_3200_003_05_OEA01_COM;3;14;|A| Energimåler Radiatorkrets |C| =320.003-OE501;;;;;;;;14;
OBJECT_BINARY_INPUT:15;2128101;115437_3590_001_04_OEA01_COM;3;15;|A| Energimåler energibrønner |C| =359.001-OE401;;;;;;;;15;
OBJECT_BINARY_INPUT:16;2128101;115437_3590_001_05_OEB01_COM;3;16;|A| Energimåler produsert -IK401 |C| =359.001-OE501;;;;;;;;16;
OBJECT_BINARY_INPUT:17;2128101;115437_3590_001_05_OEB02_COM;3;17;|A| Energimåler produsert -IK402 |C| =359.001-OE502;;;;;;;;17;
OBJECT_BINARY_INPUT:18;2128101;115437_3590_002_04_OEA01_COM;3;18;|A| Energimåler tørrkjølerkrets |C| =359.002-OE401;;;;;;;;18;
OBJECT_BINARY_INPUT:19;2128101;115437_3590_002_05_OEB01_COM;3;19;|A| Energimåler tørrkjølerkrets |C| =359.002-OE501;;;;;;;;19;
OBJECT_BINARY_INPUT:20;2128101;115437_3700_001_05_OEA01_COM;3;20;|A| Energimåler levert fjernkjøling |C| =370.001-OE501;;;;;;;;20;
OBJECT_BINARY_INPUT:21;2128101;115437_3700_002_05_OEA01_COM;3;21;|A| Energimåler kjøling energisentral |C| =370.002-OE501;;;;;;;;21;
OBJECT_BINARY_INPUT:22;2128101;115437_3100_001_05_OEA01_COM;3;22;|A| Energimåler forvarming tappevann |C| =310.001-OE501;;;;;;;;22;
OBJECT_BINARY_INPUT:23;2128101;115437_3100_001_04_RFA01_COM;3;23;|A| Hovedmåler tappevann |C| =310.001-RF401;;;;;;;;23;
